perf_id,title,genre,venue_name,perf_start_date,perf_end_date,total_ticket_sales_qty,verified_video_count
PF284622,제629회 부산시립교향악단 정기연주회: 축제 [부산 강서],서양음악(클래식),낙동아트센터 콘서트홀,2026-04-01,2026-04-01,444,0
PF274507,대구경북소년소녀합창페스티벌: 우리가 노래하는 세상 [대구],서양음악(클래식),대구문화예술회관 팔공홀,2025-10-18,2025-10-18,444,1
PF244302,마술사 최형배의 오리지널 과학마술 콘서트 시즌1 [아산],서커스/마술,아산시 평생학습관(아산아트홀) 아산아트홀(아산시평생학습관),2024-08-15,2024-08-15,444,1
PF265108,"부천시립예술단 1234 콘서트, 부천필하모닉오케스트라: 20세기 파리",서양음악(클래식),부천아트센터 콘서트홀,2025-08-28,2025-08-28,444,0
PF265264,APEC 뮤직페스티벌 [경주] (06.14),서양음악(클래식),경주예술의전당 대공연장(화랑홀),2025-06-14,2025-06-14,443,0
PF232000,부천필하모닉오케스트라 아침의 콘서트: 올림포스의 음악축제,서양음악(클래식),부천아트센터 콘서트홀,2024-04-12,2024-04-12,443,0
PF229235,수박수영장 [영월],뮤지컬,영월군문화예술회관,2023-12-15,2023-12-16,443,0
PF269338,"낙월블루하트와 함께하는 서울시향 행복한 음악회, 함께! Ⅰ",서양음악(클래식),세종문화회관 세종체임버홀,2025-07-18,2025-07-18,443,0
PF257866,최수열x서울시국악관현악단: Reframing 프로젝트,한국음악(국악),세종문화회관 세종M씨어터,2025-06-26,2025-06-26,443,0
PF271119,"제3회 대한민국 국악관현악축제, 청주시립국악단",한국음악(국악),세종문화회관 세종M씨어터,2025-10-21,2025-10-21,442,2
PF249608,"제21회 무룡 아트 페스티벌, 원더매직의 오리지널 과학마술콘서트 시즌1 [울산]",서커스/마술,울산북구문화예술회관 공연장,2024-10-15,2024-10-15,442,0
PF288597,누가 내 머리에 똥쌌어? [횡성],뮤지컬,횡성문화예술회관 대공연장,2026-05-02,2026-05-02,442,0
PF290419,"화류비련극, 홍도 [밀양]",연극,밀양아리랑아트센터 대공연장,2026-06-05,2026-06-05,441,2
PF270196,강강숲에 떨어진 달님 [천안],한국음악(국악),천안예술의전당 소공연장,2025-09-05,2025-09-05,441,0
PF237822,"천안시립교향악단 오페라 마티네, 모차르트의 여자는 다 그래",서양음악(클래식),천안시청 봉서홀,2024-05-02,2024-05-02,441,1
PF280983,충주시립우륵국악단 기획연주회Ⅳ x 충주시청소년우륵국악단 창단연주회,한국음악(국악),충주시문화회관,2025-12-18,2025-12-18,441,0
PF244863,송소희 X 두번째달 X 오단해: 모던민요 [익산],한국음악(국악),익산예술의전당 대공연장,2024-08-02,2024-08-02,440,2
PF274977,신뺑파전 [장흥],연극,장흥문화예술회관 대공연장,2025-10-23,2025-10-23,440,0
PF269912,신데렐라의 모래이야기 [목포],서양음악(클래식),목포문화예술회관,2025-08-09,2025-08-09,440,0
PF244107,"과천시립소년소녀합창단 하모니시리즈 2, 프렌들리 콘서트 [과천]",서양음악(클래식),과천시민회관 대극장,2024-07-27,2024-07-27,439,0
PF289333,인천학생교육문화회관과 함께하는 인천시립교향악단 요기조기 음악회 [인천],서양음악(클래식),인천학생교육문화회관 싸리재홀(대공연장),2026-04-29,2026-04-29,438,0
PF268417,비밀의 노래 [보성],연극,보성군문화예술회관,2025-07-17,2025-07-17,438,0
PF246080,국립발레단 부설 발레아카데미 정기공연: PLIE,무용(서양/한국무용),서울아트센터 도암홀,2024-08-16,2024-08-16,438,1
PF240560,"과천시립여성합창단 콰이어시리즈 2, 혼성합창 그리고 봄의 향기 노래 (春.向.歌)",서양음악(클래식),과천시민회관 대극장,2024-05-23,2024-05-23,438,0
PF289692,"제21회 광주시립오페라단 정기공연, 콘서트 오페라: 카르멘",서양음악(클래식),국립아시아문화전당 극장2,2026-05-16,2026-05-16,438,1
PF259186,"제199회 광주시립합창단 정기연주회, 신춘음악회: 희망과 사랑",서양음악(클래식),빛고을시민문화관 공연장,2025-03-13,2025-03-13,438,0
PF248273,제194회 부산시립합창단 정기연주회: 현대 오라토리오,서양음악(클래식),부산문화회관 대극장,2024-12-05,2024-12-05,438,0
PF255216,"제73회 충주시립우륵국악단 정기연주회, 노래하라: CANTAREⅡ",한국음악(국악),충주시문화회관,2024-12-19,2024-12-19,438,0
PF242209,깃털피리 [영주],뮤지컬,영주문화예술회관 까치홀,2024-06-22,2024-06-22,436,2
PF278470,신명의 꽃: 헌화가 [논산],한국음악(국악),논산아트센터(구. 논산문화예술회관) 대공연장,2025-11-21,2025-11-21,435,0
PF283804,"최수호 x 유태평양 x 억스, 빅3 콘서트 with 공주시충남연정국악단",한국음악(국악),공주문예회관 대공연장,2026-03-07,2026-03-07,435,0
PF245064,"국립심포니오케스트라, ECO & ECHO 콘서트 [세종]",서양음악(클래식),세종예술의전당 대공연장,2024-09-13,2024-09-13,434,1
PF239626,"목포시립예술단, 동물의 사육제",뮤지컬,목포문화예술회관,2024-05-09,2024-05-09,434,1
PF286865,"BAC 초이스, 디토 오케스트라 with 신지아",서양음악(클래식),부천아트센터 콘서트홀,2026-04-19,2026-04-19,433,0
PF242498,제170회 대구시립합창단 정기연주회: 칼 젠킨스의 평화를 위한 기원,서양음악(클래식),대구콘서트하우스 그랜드홀 (대공연장) ,2024-06-27,2024-06-27,433,0
PF263774,"목포시립교향악단 특별연주회, 가족음악회",서양음악(클래식),목포시민문화체육센터 대공연장,2025-05-08,2025-05-08,433,1
PF251360,제30회 춘천시립청소년합창단 정기연주회: 노래 어때? 게임 어때?,서양음악(클래식),춘천문화예술회관 공연장,2024-11-16,2024-11-16,433,0
PF269205,제145회 광주시립소년소녀합창단 정기공연: 아! 대한민국,서양음악(클래식),광주 예술의 전당 대극장,2025-08-14,2025-08-14,432,2
PF261346,제178회 춘천시립교향악단 정기연주회: OBERON,서양음악(클래식),춘천문화예술회관 공연장,2025-04-18,2025-04-18,432,2
PF223012,"개관 15주년 컬렉션 개막작, 물질 [창원]",복합,3.15아트센터 자유마당,2023-08-25,2023-08-26,432,2
PF274887,BAC 초이스 Ⅵ. 이매지너리,뮤지컬,부천아트센터 소공연장,2025-11-29,2025-11-30,431,1
PF261061,"대전시립교향악단 마스터즈 시리즈Ⅳ, 쇼스타코비치 교향곡 제11번: 1905년",서양음악(클래식),대전예술의전당 아트홀,2025-04-10,2025-04-10,431,0
PF264191,"국립현대무용단, 얍! 얍! 얍! [제주]",무용(서양/한국무용),제주아트센터 대극장,2025-06-06,2025-06-06,431,0
PF242651,제198회 공주시충남교향악단 정기연주회: 비창의 미학 [공주],서양음악(클래식),공주문예회관 대공연장,2024-07-19,2024-07-19,431,0
PF272850,"리: 바운드 축제, 혹부리 영감이 되고 싶은 도깨비",서양음악(클래식),예술의전당 [서울] 자유소극장,2025-11-07,2025-11-08,431,0
PF279300,"국립창극단, 완창판소리 (3월)",한국음악(국악),국립극장 달오름극장,2026-03-07,2026-03-07,430,0
PF272133,"제25회 SPAF, 16 & 17",무용(서양/한국무용),대학로예술극장 대극장,2025-10-16,2025-10-17,430,0
PF225029,"오페라 하이라이트 페스타, 카르멘 [화성]",서양음악(클래식),반석아트홀,2023-11-18,2023-11-18,430,1
PF272175,"서울아트마켓 (PAMS) , TOB GROUP: BARCODE",무용(서양/한국무용),대학로예술극장 대극장,2025-10-21,2025-10-22,430,0
PF265546,김성녀의 마당놀이: 심청이와 춘향이가 온다 [영덕],연극,예주문화예술회관,2025-07-19,2025-07-19,430,0
PF269578,"국립국악관현악단, 국악가요",한국음악(국악),국립극장 하늘극장,2025-10-25,2025-10-25,430,1
PF246701,"국립심포니오케스트라, ECO & ECHO 콘서트 [통영]",서양음악(클래식),통영국제음악당 콘서트홀,2024-11-30,2024-11-30,430,1
PF283350,"국악콘서트, 장끼자랑: 사내들 [대전]",한국음악(국악),대전시립연정국악원 큰마당,2026-02-07,2026-02-07,430,0
PF247714,이희문 프로젝트: 오방신과 스팽글 [익산],한국음악(국악),익산예술의전당 대공연장,2024-10-17,2024-10-17,429,0
PF266618,"서구愛 마토콘서트, 매우 춰라!",한국음악(국악),대구서구문화회관 공연장,2025-06-28,2025-06-28,429,1
PF273460,세상친구 [논산],연극,논산아트센터(구. 논산문화예술회관) 대공연장,2025-09-19,2025-09-19,429,1
PF246264,"제24회 SPAF, FCC & 투시아타 아비아: 새비지 콜로나이저",연극,대학로예술극장 대극장,2024-10-19,2024-10-20,429,0
PF270847,배소고지 이야기: 기억의 연못 [평택],연극,평택시남부문예회관 대공연장,2025-09-19,2025-09-19,429,0
PF252224,스피리또 앙상블과 함께하는 베토벤 Ⅹ 클림트: 운명의 키스,복합,다산아트홀,2024-11-22,2024-11-22,429,0
PF255468,우리읍내 [포천],연극,포천반월아트홀 대극장,2024-12-20,2024-12-20,429,2
PF286278,"앤서니 브라운, 난 책이 좋아요 [양주]",뮤지컬,양주문화예술회관 소공연장,2026-04-11,2026-04-11,428,1
PF271418,"안동시립합창단 기획공연, 안동여행: 봄, 여름, 가을, 겨울 그리고 다시 봄",서양음악(클래식),안동문화예술의전당 웅부홀,2025-09-11,2025-09-11,428,0
PF264543,경셩유행가: 판을 나온 소리 [연천],한국음악(국악),연천수레울아트홀 대공연장,2025-06-13,2025-06-13,428,0
PF245518,완창판소리 (11월),한국음악(국악),국립극장 달오름극장,2024-11-23,2024-11-23,428,0
PF273167,신뺑파전 [아산],연극,아산시 평생학습관(아산아트홀) 아산아트홀(아산시평생학습관),2025-10-02,2025-10-02,427,0
PF259813,"과천시립소년소녀합창단 하모니시리즈 1, 노래가 세상이라면",서양음악(클래식),과천시민회관 대극장,2025-03-22,2025-03-22,427,2
PF273993,"국립오페라단, 잔니 스키키 [부산]",서양음악(클래식),(재) 영화의전당 하늘연극장,2025-11-08,2025-11-08,427,2
PF242672,"대전시립교향악단 마스터즈 시리즈 7, 말러 교향곡 제5번",서양음악(클래식),대전예술의전당 아트홀,2024-07-19,2024-07-19,426,2
PF256726,"부산시립교향악단 기획음악회, 실내악시리즈Ⅰ: 위대한 유산",서양음악(클래식),부산문화회관 중극장,2025-02-21,2025-02-21,425,0
PF269594,"국립창극단, 완창판소리 (11월)",한국음악(국악),국립극장 달오름극장,2025-11-15,2025-11-15,425,1
PF281184,"국립심포니 아카데미, 겨울 프롤로그 [대구]",서양음악(클래식),어울아트센터(구. 대구북구문예회관) 함지홀(대공연장),2025-12-09,2025-12-09,425,1
PF251522,제20회 서구립소년소녀합창단 정기연주회: 어린왕자와 노래별,서양음악(클래식),청라복합문화센터 블루노바홀 공연장,2024-10-25,2024-10-25,425,0
PF271040,"대구시립교향악단, 체임버 시리즈 Ⅲ. 거장의 금고",서양음악(클래식),어울아트센터(구. 대구북구문예회관) 함지홀(대공연장),2025-08-05,2025-08-05,425,1
PF273895,"대구시립무용단, 탈출 [대구 북구]",무용(서양/한국무용),어울아트센터(구. 대구북구문예회관) 함지홀(대공연장),2025-09-10,2025-09-10,425,0
PF262646,"부산시립합창단 유명지휘자 초청연주회, 전쟁과 평화 그리고 희망",서양음악(클래식),부산문화회관 중극장,2025-06-20,2025-06-20,424,0
PF289254,오케스트라가 들려주는 클래식 동화: 페페의 꿈 [서천],서양음악(클래식),서천문예의전당 대강당,2026-05-20,2026-05-20,424,2
PF251828,"제13회 부평구립소년소녀합창단 정기연주회, Vivaldi and Love",서양음악(클래식),부평아트센터 해누리극장,2024-11-09,2024-11-09,424,0
PF251355,"부산시립청소년교향악단 예술교육공연, 재밌는 클래식 맛있는 클래식",서양음악(클래식),부산문화회관 중극장,2024-10-15,2024-10-15,424,1
PF247013,"카운터테너 이동규 리사이틀, Dream Quilter: 꿈을 누비는 자 [홍성]",서양음악(클래식),홍주문화회관 대공연장,2024-08-30,2024-08-30,424,0
PF280834,"부천시립예술단 1234 콘서트 Ⅰ, 부천필하모닉오케스트라: 봄, 그리고 이야기 [부천]",서양음악(클래식),부천아트센터 콘서트홀,2026-03-19,2026-03-19,424,0
PF250878,제36회 고양시립소년소녀합창단 정기연주회: 동심의 날개,서양음악(클래식),고양아람누리 아람음악당,2024-11-02,2024-11-02,424,0
PF250053,"국립오페라단, 잔니 스키키 [연천]",서양음악(클래식),연천수레울아트홀 대공연장,2024-11-23,2024-11-23,423,1
PF247342,"인천시립교향악단 기획연주회, 하이든 2 베토벤 [인천]",서양음악(클래식),남동소래아트홀 소래극장 (대공연장) ,2024-10-02,2024-10-02,422,1
PF271346,"나, 옥분뎐傳! [논산]",연극,논산아트센터(구. 논산문화예술회관) 대공연장,2025-08-22,2025-08-22,422,0
PF237580,제203회 성남시립교향악단 정기연주회,서양음악(클래식),성남아트센터 콘서트홀,2024-04-12,2024-04-12,422,2
PF262681,"경남도립극단 교류공연, 빌미 [부산 남구]",연극,부산문화회관 중극장,2025-08-23,2025-08-23,422,0
PF245055,"K-예술축제 아.우.름, 종이꽃밭: 두할망본풀이",한국음악(국악),대전시립연정국악원 큰마당,2024-08-30,2024-08-31,422,0
PF265706,향악잡영오수: 최치원 놀이 [연천],한국음악(국악),연천수레울아트홀 대공연장,2025-07-18,2025-07-18,422,2
PF260890,"인천시립교향악단 기획연주회, For Culture Leaders [인천]",서양음악(클래식),인천문화예술회관 소공연장,2025-04-18,2025-04-18,422,0
PF241986,제121회 포항시립합창단 정기연주회: 6월에는,서양음악(클래식),포항문화예술회관 대공연장,2024-06-20,2024-06-20,422,0
PF274492,제7회 평택시립국악관현악단 정기 연주회: 아시아의 소리 [평택],한국음악(국악),평택시남부문예회관 대공연장,2025-10-23,2025-10-23,421,0
PF272880,"제31회 춘천시립청소년교향악단 정기연주회, 생상스 탄생 190주년: 영웅의 죽음과 변용",서양음악(클래식),춘천문화예술회관 공연장,2025-09-27,2025-09-27,421,0
PF242718,앙상블 오푸스의 꿈꾸는 저녁 [제주],서양음악(클래식),제주아트센터 대극장,2024-07-07,2024-07-07,421,0
PF240288,춘천시립청소년교향악단 특별연주회: DREAMS COME TRUE,서양음악(클래식),춘천문화예술회관 공연장,2024-06-01,2024-06-01,421,0
PF240680,제71회 성남시립국악단 정기연주회,한국음악(국악),성남아트센터 콘서트홀,2024-05-23,2024-05-23,421,0
PF234099,제201회 성남시립교향악단 정기연주회,서양음악(클래식),성남아트센터 콘서트홀,2024-02-01,2024-02-01,421,1
