week_ending,production_id,show,theatre,this_week_gross,potential_gross,diff_dollar,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_cap
2022-05-15,0000017d-d93f-d514-a97f-d93f18e80000,A Strange Loop,Lyceum Theatre,"$690,667.95",,"$213,870.95",$104.82,$287.00,"6,589",922,8,0,89.33%,22.02%
2022-05-15,0000016a-091a-dc31-a56f-0fbb53250000,Take Me Out,Hayes Theater,"$474,951.23",,"$123,041.53",$112.79,$299.00,"4,211",581,8,0,90.60%,8.99%
2022-05-15,0000016a-0cec-d4da-a7fa-4ffdd8900001,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,"$1,015,122.00",,"-$50,456.30",$117.68,$249.00,"8,626","1,478",8,0,72.95%,-0.58%
2022-05-15,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,361,373.00",,"$20,246.00",$123.31,$230.00,"11,040","1,807",8,0,76.37%,-1.55%
2022-05-22,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,080,376.79",,"$82,214.00",$82.95,$199.50,"13,025","1,727",8,0,94.27%,1.79%
2022-05-22,0000016d-40d1-dbfc-a16f-6af1efb10000,American Buffalo,Circle in the Square Theatre,"$555,265.40",,"$19,101.50",$114.94,$299.50,"4,831",751,8,0,80.41%,-0.62%
2022-05-22,0000017b-e5b7-dbd7-a9fb-e7f724550000,Beetlejuice,Marquis Theatre,"$903,330.50",,"$16,559.00",$111.28,$249.00,"8,118","1,602",8,0,63.34%,0.40%
2022-05-22,0000016b-66f9-dad2-a37f-efff009d0000,Birthday Candles,American Airlines Theatre,"$270,637.00",,"$3,840.00",$70.55,$197.00,"3,836",727,8,0,65.96%,1.71%
2022-05-22,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$1,021,148.45",,"$80,117.80",$126.38,$0.00,"8,080","1,066",8,0,94.75%,4.71%
2022-05-22,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$718,799.79",,"$50,854.14",$96.22,$207.00,"7,470","1,080",8,0,86.46%,6.09%
2022-05-22,00000156-988c-d1e6-a5fe-dfdd61a10000,Come From Away,Gerald Schoenfeld Theatre,"$480,469.98",,"$11,960.74",$94.77,$247.00,"5,070","1,046",8,0,60.59%,0.26%
2022-05-22,0000016c-f79c-d05c-adfe-ffded28d0000,Company,Bernard B. Jacobs Theatre,"$726,009.70",,"$6,041.61",$113.58,$327.00,"6,392","1,046",8,0,76.39%,-7.55%
2022-05-22,00000155-78e3-d665-a757-fdfb0f520000,Dear Evan Hansen,Music Box Theatre,"$547,243.50",,"$24,479.61",$95.64,$248.00,"5,722",984,8,0,72.69%,-1.42%
2022-05-22,0000017d-2450-dc78-a37f-b77ec1ed0000,for colored girls who have considered suicide/when the rainbow is enuf,Booth Theatre,"$339,177.40",,"$89,823.80",$76.64,$223.00,"4,443",773,8,0,71.85%,6.18%
2022-05-22,0000017c-287e-dfe3-a37d-e97e10500000,Funny Girl,August Wilson Theatre,"$1,319,771.50",,"$3,314.50",$138.38,$0.00,"9,537","1,219",8,0,97.80%,-0.89%
2022-05-22,0000016b-6ba8-dc6f-a1fb-ebeb101a0000,Girl From the North Country,Belasco Theatre,"$304,809.00",,"$15,504.00",$84.55,$197.00,"3,605",798,8,0,56.47%,-5.26%
2022-05-22,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$1,040,274.25",,"$96,705.50",$140.62,$0.00,"7,398",918,8,0,100.74%,1.15%
2022-05-22,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$2,266,325.00",,"$213,073.00",$222.84,$449.00,"10,170","1,324",8,0,96.02%,-0.54%
2022-05-22,75d7f26f-aacf-416d-9650-ddb54f7174b5,Hangmen,John Golden Theatre,"$306,867.91",,"$18,431.83",$98.07,$223.00,"3,129",802,8,0,48.77%,1.05%
2022-05-22,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,332,544.50",,"$169,445.40",$116.97,$276.50,"11,392","1,622",8,0,87.79%,8.97%
2022-05-22,0000016c-8c1c-dfe0-a3ec-fd1eebe10000,How I Learned to Drive,Samuel J. Friedman Theatre,"$370,367.00",,"$5,442.00",$87.35,$299.00,"4,240",637,8,0,83.20%,-1.98%
2022-05-22,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,771,357.00",,"$134,429.00",$136.16,$199.00,"13,009","1,696",8,0,95.88%,2.58%
2022-05-22,0000017c-3226-d0e5-adfc-fabe077d0000,Macbeth,Longacre Theatre,"$1,353,699.50",,"$120,212.08",$166.40,$497.00,"8,135","1,051",8,0,96.75%,-1.47%
2022-05-22,0000016b-7644-dd0b-a3ff-7e7eee940000,The Minutes,Studio 54,"$342,174.00",,"-$44,724.00",$91.66,$195.00,"3,733",667,8,0,69.96%,-2.94%
2022-05-22,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,464,625.80",,"$112,482.60",$135.90,$250.00,"10,777","1,387",8,0,97.13%,2.79%
2022-05-22,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,369,261.65",,"$831,556.25",$138.37,$0.00,"9,896","1,300",8,0,95.15%,3.80%
2022-05-22,0000017d-0a6d-de6f-a77d-1aede0990000,Mr. Saturday Night,Nederlander Theatre,"$818,982.00",,"-$39,865.00",$141.35,$299.00,"5,794","1,191",7,0,69.50%,-8.69%
2022-05-22,0000016d-d145-d4db-a17f-fb4f7f170000,Mrs. Doubtfire,Stephen Sondheim Theatre,"$509,975.00",,"$114,296.00",$83.55,$227.00,"6,104","1,034",8,0,73.79%,10.66%
2022-05-22,00000169-776c-df39-a3e9-777df8fe0000,The Music Man,Winter Garden Theatre,"$3,487,855.20",,"$110,301.16",$283.20,$597.00,"12,316","1,525",8,0,100.95%,0.39%
2022-05-22,0000017a-5d5b-d997-a1fe-5d5fb32a0000,Paradise Square,Ethel Barrymore Theatre,"$241,952.40",,"$6,348.40",$53.74,$248.00,"4,502",982,8,0,57.31%,-12.55%
2022-05-22,00000150-aea4-d936-a7fd-eef4dee60001,The Phantom of the Opera,Majestic Theatre,"$892,439.04",,"$164,356.78",$97.01,$247.00,"9,199","1,605",8,0,71.64%,11.64%
2022-05-22,0000016d-1bbd-d445-a7fd-7fffbbd80000,Plaza Suite,Hudson Theatre,"$1,647,507.00",,"$27,696.10",$213.21,$549.00,"7,727",975,8,0,99.06%,0.09%
2022-05-22,fbf89d90-5abe-43ae-a74d-69b552828c9b,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,"$529,449.19",,"$67,584.94",$79.21,$248.00,"6,684","1,451",8,0,57.58%,3.08%
2022-05-22,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,283,416.00",,"$92,735.00",$157.88,$249.00,"8,129","1,031",8,0,98.56%,-0.24%
2022-05-22,0000017c-2867-dfe3-a37d-e97fee7f0000,The Skin of Our Teeth,Vivian Beaumont Theater,"$164,479.00",,"$48,734.00",$59.42,$225.00,"2,768","1,058",6,0,43.60%,-1.22%
2022-05-22,0000017d-d93f-d514-a97f-d93f18e80000,A Strange Loop,Lyceum Theatre,"$703,727.73",,"$13,059.78",$106.26,$307.00,"6,623",922,8,0,89.79%,0.46%
2022-05-22,0000016a-091a-dc31-a56f-0fbb53250000,Take Me Out,Hayes Theater,"$540,659.45",,"$65,708.22",$120.07,$299.00,"4,503",581,8,0,96.88%,6.28%
2022-05-22,0000016a-0cec-d4da-a7fa-4ffdd8900001,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,"$1,013,155.50",,"-$1,966.50",$119.94,$249.00,"8,447","1,478",8,0,71.44%,-1.51%
2022-05-22,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,572,052.00",,"$210,679.00",$123.26,$230.00,"12,754","1,807",8,0,88.23%,11.86%
2022-05-29,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$841,176.53",,"-$239,200.26",$100.24,$199.50,"8,392","1,727",5,0,97.19%,2.92%
2022-05-29,0000016d-40d1-dbfc-a16f-6af1efb10000,American Buffalo,Circle in the Square Theatre,"$496,203.32",,"-$59,062.08",$101.35,$299.50,"4,896",751,8,0,81.49%,1.08%
2022-05-29,0000017b-e5b7-dbd7-a9fb-e7f724550000,Beetlejuice,Marquis Theatre,"$1,067,929.00",,"$164,598.50",$116.41,$249.00,"9,174","1,602",8,0,71.58%,8.24%
2022-05-29,0000016b-66f9-dad2-a37f-efff009d0000,Birthday Candles,American Airlines Theatre,"$328,372.00",,"$57,735.00",$69.61,$197.00,"4,717",727,8,0,81.10%,15.14%
2022-05-29,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$1,053,153.05",,"$32,004.60",$127.73,$0.00,"8,245","1,066",8,0,96.68%,1.93%
2022-05-29,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$772,682.66",,"$53,882.87",$97.60,$207.00,"7,917","1,080",8,0,91.63%,5.17%
2022-05-29,00000156-988c-d1e6-a5fe-dfdd61a10000,Come From Away,Gerald Schoenfeld Theatre,"$459,655.50",,"-$20,814.48",$86.97,$247.00,"5,285","1,046",8,0,63.16%,2.57%
2022-05-29,0000016c-f79c-d05c-adfe-ffded28d0000,Company,Bernard B. Jacobs Theatre,"$684,509.60",,"-$41,500.10",$109.33,$327.00,"6,261","1,046",8,0,74.82%,-1.57%
2022-05-29,00000155-78e3-d665-a757-fdfb0f520000,Dear Evan Hansen,Music Box Theatre,"$588,371.29",,"$41,127.79",$94.46,$248.00,"6,229",984,8,0,79.13%,6.44%
2022-05-29,0000017d-2450-dc78-a37f-b77ec1ed0000,for colored girls who have considered suicide/when the rainbow is enuf,Booth Theatre,"$226,306.70",,"-$112,870.70",$70.06,$223.00,"3,230",773,8,0,52.23%,-19.62%
2022-05-29,0000017c-287e-dfe3-a37d-e97e10500000,Funny Girl,August Wilson Theatre,"$1,261,614.55",,"-$58,156.95",$136.32,$0.00,"9,255","1,219",8,0,94.90%,-2.90%
2022-05-29,0000016b-6ba8-dc6f-a1fb-ebeb101a0000,Girl From the North Country,Belasco Theatre,"$307,358.00",,"$2,549.00",$83.29,$197.00,"3,690",798,8,0,57.80%,1.33%
2022-05-29,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$1,170,869.50",,"$130,595.25",$158.78,$0.00,"7,374",918,8,0,100.41%,-0.33%
2022-05-29,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$2,322,989.00",,"$56,664.00",$222.66,$449.00,"10,433","1,324",8,0,98.50%,2.48%
2022-05-29,75d7f26f-aacf-416d-9650-ddb54f7174b5,Hangmen,John Golden Theatre,"$287,451.00",,"-$19,416.91",$96.88,$223.00,"2,967",802,8,0,46.24%,-2.53%
2022-05-29,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,586,565.10",,"$254,020.60",$126.41,$276.50,"12,551","1,622",8,0,96.72%,8.93%
2022-05-29,0000016c-8c1c-dfe0-a3ec-fd1eebe10000,How I Learned to Drive,Samuel J. Friedman Theatre,"$371,173.00",,$806.00,$86.28,$299.00,"4,302",637,8,0,84.42%,1.22%
2022-05-29,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$2,000,284.00",,"$228,927.00",$148.42,$199.00,"13,477","1,696",8,0,99.33%,3.45%
2022-05-29,0000017c-3226-d0e5-adfc-fabe077d0000,Macbeth,Longacre Theatre,"$1,116,578.40",,"-$237,121.10",$161.12,$473.00,"6,930","1,051",7,0,94.20%,-2.55%
2022-05-29,0000016b-7644-dd0b-a3ff-7e7eee940000,The Minutes,Studio 54,"$322,173.00",,"-$20,001.00",$88.46,$195.00,"3,642",667,8,0,68.25%,-1.71%
2022-05-29,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,460,190.30",,"-$4,435.50",$140.29,$250.00,"10,408","1,387",8,0,93.80%,-3.33%
2022-05-29,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,310,156.85",,"-$59,104.80",$135.32,$0.00,"9,682","1,300",8,0,93.10%,-2.05%
2022-05-29,0000017d-0a6d-de6f-a77d-1aede0990000,Mr. Saturday Night,Nederlander Theatre,"$396,540.00",,"-$422,442.00",$131.65,$299.00,"3,012","1,188",4,0,63.38%,-6.12%
2022-05-29,0000016d-d145-d4db-a17f-fb4f7f170000,Mrs. Doubtfire,Stephen Sondheim Theatre,"$725,699.60",,"$215,724.60",$92.66,$227.00,"7,832","1,034",8,0,94.68%,20.89%
2022-05-29,00000169-776c-df39-a3e9-777df8fe0000,The Music Man,Winter Garden Theatre,"$3,287,293.88",,"-$200,561.32",$268.55,$597.00,"12,241","1,525",8,0,100.34%,-0.61%
2022-05-29,0000017a-5d5b-d997-a1fe-5d5fb32a0000,Paradise Square,Ethel Barrymore Theatre,"$261,255.70",,"$19,303.30",$54.43,$248.00,"4,800",982,8,0,61.10%,3.79%
2022-05-29,00000150-aea4-d936-a7fd-eef4dee60001,The Phantom of the Opera,Majestic Theatre,"$976,104.43",,"$83,665.39",$97.13,$247.00,"10,049","1,605",8,0,78.26%,6.62%
2022-05-29,0000016d-1bbd-d445-a7fd-7fffbbd80000,Plaza Suite,Hudson Theatre,"$1,644,055.85",,"-$3,451.15",$212.74,$549.00,"7,728",975,8,0,99.08%,0.02%
2022-05-29,fbf89d90-5abe-43ae-a74d-69b552828c9b,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,"$445,741.00",,"-$83,708.19",$74.17,$248.00,"6,010","1,451",8,0,51.77%,-5.81%
2022-05-29,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,283,844.00",,$428.00,$157.91,$249.00,"8,130","1,031",8,0,98.57%,0.01%
2022-05-29,0000017c-2867-dfe3-a37d-e97fee7f0000,The Skin of Our Teeth,Vivian Beaumont Theater,"$289,682.00",,"$125,203.00",$51.49,$225.00,"5,626","1,058",8,0,66.47%,22.87%
2022-05-29,0000017d-d93f-d514-a97f-d93f18e80000,A Strange Loop,Lyceum Theatre,"$720,553.34",,"$16,825.61",$106.67,$313.00,"6,755",912,8,0,92.58%,2.79%
2022-05-29,0000016a-091a-dc31-a56f-0fbb53250000,Take Me Out,Hayes Theater,"$591,558.85",,"$50,899.40",$129.96,$299.00,"4,552",581,8,0,97.93%,1.05%
2022-05-29,0000016a-0cec-d4da-a7fa-4ffdd8900001,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,"$909,005.50",,"-$104,150.00",$117.20,$249.00,"7,756","1,478",8,0,65.60%,-5.84%
2022-05-29,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,780,207.00",,"$208,155.00",$130.30,$260.00,"13,662","1,807",8,0,94.51%,6.28%
2022-06-05,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,188,639.17",,"$347,462.64",$90.00,$199.50,"13,207","1,727",8,0,95.59%,-1.60%
2022-06-05,0000016d-40d1-dbfc-a16f-6af1efb10000,American Buffalo,Circle in the Square Theatre,"$433,548.80",,"-$62,654.52",$98.24,$299.50,"4,413",751,8,0,73.45%,-8.04%
2022-06-05,0000017b-e5b7-dbd7-a9fb-e7f724550000,Beetlejuice,Marquis Theatre,"$1,019,501.50",,"-$48,427.50",$114.63,$249.00,"8,894","1,602",8,0,69.40%,-2.18%
2022-06-05,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$947,843.90",,"-$105,309.15",$122.18,$0.00,"7,758","1,066",8,0,90.97%,-5.71%
2022-06-05,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$763,452.49",,"-$9,230.17",$97.90,$207.00,"7,798","1,080",8,0,90.25%,-1.38%
2022-06-05,00000156-988c-d1e6-a5fe-dfdd61a10000,Come From Away,Gerald Schoenfeld Theatre,"$461,759.50",,"$2,104.00",$86.70,$247.00,"5,326","1,046",8,0,63.65%,0.49%
2022-06-05,0000016c-f79c-d05c-adfe-ffded28d0000,Company,Bernard B. Jacobs Theatre,"$582,979.15",,"-$101,530.45",$106.27,$327.00,"5,486","1,046",8,0,65.56%,-9.26%
2022-06-05,00000155-78e3-d665-a757-fdfb0f520000,Dear Evan Hansen,Music Box Theatre,"$508,454.95",,"-$79,916.34",$92.90,$248.00,"5,473",984,8,0,69.52%,-9.61%
2022-06-05,0000017d-2450-dc78-a37f-b77ec1ed0000,for colored girls who have considered suicide/when the rainbow is enuf,Booth Theatre,"$300,666.34",,"$74,359.64",$69.06,$223.00,"4,354",773,8,0,70.41%,18.18%
2022-06-05,0000017c-287e-dfe3-a37d-e97e10500000,Funny Girl,August Wilson Theatre,"$1,178,026.75",,"-$83,587.80",$137.72,$0.00,"8,554","1,219",8,0,87.72%,-7.18%
2022-06-05,0000016b-6ba8-dc6f-a1fb-ebeb101a0000,Girl From the North Country,Belasco Theatre,"$308,134.24",,$776.24,$86.95,$197.00,"3,544",798,8,0,55.51%,-2.29%
2022-06-05,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$846,938.85",,"-$323,930.65",$118.52,$0.00,"7,146",918,8,0,97.30%,-3.11%
2022-06-05,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$2,191,718.00",,"-$131,271.00",$206.94,$449.00,"10,591","1,324",8,0,99.99%,1.49%
2022-06-05,75d7f26f-aacf-416d-9650-ddb54f7174b5,Hangmen,John Golden Theatre,"$257,198.56",,"-$30,252.44",$91.99,$223.00,"2,796",802,8,0,43.58%,-2.66%
2022-06-05,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,331,192.30",,"-$255,372.80",$116.96,$276.50,"11,382","1,622",8,0,87.72%,-9.00%
2022-06-05,0000016c-8c1c-dfe0-a3ec-fd1eebe10000,How I Learned to Drive,Samuel J. Friedman Theatre,"$160,548.00",,"-$210,625.00",$47.95,$299.00,"3,348",637,7,0,75.08%,-9.34%
2022-06-05,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,864,584.00",,"-$135,700.00",$142.88,$199.00,"13,050","1,696",8,0,96.18%,-3.15%
2022-06-05,0000017c-3226-d0e5-adfc-fabe077d0000,Macbeth,Longacre Theatre,"$995,270.20",,"-$121,308.20",$149.22,$497.00,"6,670","1,051",8,0,79.33%,-14.87%
2022-06-05,0000016b-7644-dd0b-a3ff-7e7eee940000,The Minutes,Studio 54,"$272,498.00",,"-$49,675.00",$87.40,$195.00,"3,118",667,8,0,58.43%,-9.82%
2022-06-05,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,402,897.40",,"-$57,292.90",$133.49,$250.00,"10,509","1,387",8,0,94.71%,0.91%
2022-06-05,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,196,718.80",,"-$113,438.05",$124.88,$0.00,"9,583","1,300",8,0,92.14%,-0.96%
2022-06-05,00000169-776c-df39-a3e9-777df8fe0000,The Music Man,Winter Garden Theatre,"$3,274,285.64",,"-$13,008.24",$268.58,$597.00,"12,191","1,525",8,0,99.93%,-0.41%
2022-06-05,0000017a-5d5b-d997-a1fe-5d5fb32a0000,Paradise Square,Ethel Barrymore Theatre,"$229,336.70",,"-$31,919.00",$49.87,$248.00,"4,599",982,8,0,58.54%,-2.56%
2022-06-05,00000150-aea4-d936-a7fd-eef4dee60001,The Phantom of the Opera,Majestic Theatre,"$880,654.84",,"-$95,449.59",$95.39,$247.00,"9,232","1,605",8,0,71.90%,-6.36%
2022-06-05,0000016d-1bbd-d445-a7fd-7fffbbd80000,Plaza Suite,Hudson Theatre,"$1,576,899.55",,"-$67,156.30",$205.14,$549.00,"7,687",975,8,0,98.55%,-0.53%
2022-06-05,fbf89d90-5abe-43ae-a74d-69b552828c9b,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,"$430,900.00",,"-$14,841.00",$77.17,$248.00,"5,584","1,451",8,0,48.10%,-3.67%
2022-06-05,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,167,198.00",,"-$116,646.00",$152.10,$249.00,"7,674","1,031",8,0,93.04%,-5.53%
2022-06-05,0000017d-d93f-d514-a97f-d93f18e80000,A Strange Loop,Lyceum Theatre,"$685,772.13",,"-$34,781.21",$105.18,$347.00,"6,520",912,8,0,89.36%,-3.22%
2022-06-05,0000016a-091a-dc31-a56f-0fbb53250000,Take Me Out,Hayes Theater,"$658,210.15",,"$66,651.30",$143.53,$299.00,"4,586",581,8,0,98.67%,0.74%
2022-06-05,0000016a-0cec-d4da-a7fa-4ffdd8900001,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,"$747,930.50",,"-$161,075.00",$117.88,$249.00,"6,345","1,478",8,0,53.66%,-11.94%
2022-06-05,00000150-aea6-d936-a7fd-eef6ecdd0001,Wicked,Gershwin Theatre,"$1,691,594.00",,"-$88,613.00",$125.53,$260.00,"13,476","1,807",8,0,93.22%,-1.29%
2022-06-12,00000150-aea8-d936-a7fd-eefc73620003,Aladdin,New Amsterdam Theatre,"$1,273,005.65",,"$84,366.48",$96.74,$199.50,"13,159","1,727",8,0,95.24%,-0.35%
2022-06-12,0000016d-40d1-dbfc-a16f-6af1efb10000,American Buffalo,Circle in the Square Theatre,"$460,041.96",,"$26,493.16",$102.73,$299.50,"4,478",751,8,0,74.53%,1.08%
2022-06-12,0000017b-e5b7-dbd7-a9fb-e7f724550000,Beetlejuice,Marquis Theatre,"$1,160,587.50",,"$141,086.00",$117.59,$249.00,"9,870","1,602",8,0,77.01%,7.61%
2022-06-12,00000150-aea8-d936-a7fd-eefc3a440004,The Book of Mormon,Eugene O'Neill Theatre,"$1,003,363.50",,"$55,519.60",$124.49,$0.00,"8,060","1,066",8,0,94.51%,3.54%
2022-06-12,00000150-aea2-d936-a7fd-eef6db350002,Chicago,Ambassador Theatre,"$548,919.39",,"-$214,533.10",$89.18,$197.00,"6,155","1,080",8,0,71.24%,-19.01%
2022-06-12,00000156-988c-d1e6-a5fe-dfdd61a10000,Come From Away,Gerald Schoenfeld Theatre,"$592,763.50",,"$131,004.00",$92.26,$247.00,"6,425","1,046",8,0,76.78%,13.13%
2022-06-12,0000016c-f79c-d05c-adfe-ffded28d0000,Company,Bernard B. Jacobs Theatre,"$640,297.03",,"$57,317.88",$103.36,$327.00,"6,195","1,046",8,0,74.03%,8.47%
2022-06-12,00000155-78e3-d665-a757-fdfb0f520000,Dear Evan Hansen,Music Box Theatre,"$587,266.80",,"$78,811.85",$94.83,$248.00,"6,193",984,8,0,78.67%,9.15%
2022-06-12,0000017c-287e-dfe3-a37d-e97e10500000,Funny Girl,August Wilson Theatre,"$1,116,695.25",,"-$61,331.50",$133.27,$0.00,"8,379","1,219",8,0,85.92%,-1.80%
2022-06-12,0000016b-6ba8-dc6f-a1fb-ebeb101a0000,Girl From the North Country,Belasco Theatre,"$274,733.50",,"-$33,400.74",$76.70,$197.00,"3,582",798,7,0,64.12%,8.61%
2022-06-12,00000167-5ad2-d052-a567-dfdb48060000,Hadestown,Walter Kerr Theatre,"$878,292.75",,"$31,353.90",$121.26,$0.00,"7,243",918,8,0,98.62%,1.32%
2022-06-12,00000150-aea8-d936-a7fd-eefc733e0005,Hamilton,Richard Rodgers Theatre,"$2,190,665.00",,"-$1,053.00",$213.91,$449.00,"10,241","1,324",8,0,96.69%,-3.30%
2022-06-12,75d7f26f-aacf-416d-9650-ddb54f7174b5,Hangmen,John Golden Theatre,"$293,491.36",,"$36,292.80",$91.83,$223.00,"3,196",802,8,0,49.81%,6.23%
2022-06-12,0000015b-d406-d273-a9fb-de4fdd390000,Harry Potter and the Cursed Child,Lyric Theatre,"$1,481,217.40",,"$150,025.10",$123.40,$276.50,"12,003","1,622",8,0,92.50%,4.78%
2022-06-12,0000016c-8c1c-dfe0-a3ec-fd1eebe10000,How I Learned to Drive,Samuel J. Friedman Theatre,"$288,289.00",,"$127,741.00",$71.11,$299.00,"4,054",637,7,0,90.92%,15.84%
2022-06-12,00000150-aea5-d936-a7fd-eef572240001,The Lion King,Minskoff Theatre,"$1,951,072.00",,"$86,488.00",$145.89,$199.00,"13,374","1,696",8,0,98.57%,2.39%
2022-06-12,0000017c-3226-d0e5-adfc-fabe077d0000,Macbeth,Longacre Theatre,"$909,344.00",,"-$85,926.20",$143.52,$497.00,"6,336","1,051",7,0,86.12%,6.79%
2022-06-12,0000016b-7644-dd0b-a3ff-7e7eee940000,The Minutes,Studio 54,"$280,802.00",,"$8,304.00",$88.36,$195.00,"3,178",667,8,0,59.56%,1.13%
2022-06-12,0000016d-b638-daf0-ad6f-f7bf677a0000,MJ The Musical,Neil Simon Theatre,"$1,444,056.60",,"$41,159.20",$135.39,$250.00,"10,666","1,387",8,0,96.12%,1.41%
2022-06-12,00000167-2c70-d24b-ad67-bdf901c30000,Moulin Rouge! The Musical,Al Hirschfeld Theatre,"$1,235,273.70",,"$38,554.90",$122.17,$0.00,"10,111","1,300",8,0,97.22%,5.08%
2022-06-12,0000017d-0a6d-de6f-a77d-1aede0990000,Mr. Saturday Night,Nederlander Theatre,"$848,030.00",,$0.00,$131.11,$299.00,"6,468","1,188",7,0,77.78%,0.00%
2022-06-12,00000169-776c-df39-a3e9-777df8fe0000,The Music Man,Winter Garden Theatre,"$3,411,384.96",,"$137,099.32",$278.09,$597.00,"12,267","1,525",8,0,100.55%,0.62%
2022-06-12,0000017a-5d5b-d997-a1fe-5d5fb32a0000,Paradise Square,Ethel Barrymore Theatre,"$263,146.50",,"$33,809.80",$55.73,$248.00,"4,722",982,8,0,60.11%,1.57%
2022-06-12,00000150-aea4-d936-a7fd-eef4dee60001,The Phantom of the Opera,Majestic Theatre,"$965,649.70",,"$84,994.86",$93.18,$247.00,"10,363","1,605",8,0,80.71%,8.81%
2022-06-12,0000016d-1bbd-d445-a7fd-7fffbbd80000,Plaza Suite,Hudson Theatre,"$1,708,386.60",,"$131,487.05",$219.50,$549.00,"7,783",975,8,0,99.78%,1.23%
2022-06-12,fbf89d90-5abe-43ae-a74d-69b552828c9b,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive",Sam S. Shubert Theatre,"$478,971.75",,"$48,071.75",$81.20,$248.00,"5,899","1,451",8,0,50.82%,2.72%
2022-06-12,0000016c-4dc0-dda1-abef-edf4826d0000,SIX: The Musical,Lena Horne Theatre,"$1,116,564.00",,"-$50,634.00",$156.05,$249.00,"7,155","1,031",7,0,99.14%,6.10%
2022-06-12,0000017d-d93f-d514-a97f-d93f18e80000,A Strange Loop,Lyceum Theatre,"$676,315.50",,"-$9,456.63",$108.23,$347.00,"6,249",912,7,0,97.89%,8.53%
2022-06-12,0000016a-091a-dc31-a56f-0fbb53250000,Take Me Out,Hayes Theater,"$717,419.65",,"$59,209.50",$154.95,$299.00,"4,630",581,8,0,99.61%,0.94%
